,Target_encoded,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Inflation rate,Total Curricular units (grade),Total Curricular units (approved),Total Curricular units (without evaluations)
3719,1,7,1,13,0,12,26,5,8,0,1,1,0,1.0,0.75,0.0,0.0
3720,0,14,1,3,0,0,2,21,20,0,1,1,0,0.16953387213106524,0.75,0.0,0.0
3721,1,3,1,4,2,21,26,7,7,0,0,1,0,0.8626475888460029,0.75,0.0,0.0
3722,1,11,1,3,8,12,0,9,1,0,1,1,0,0.8626475888460029,0.0,0.0,0.0
3723,1,7,2,6,0,0,0,4,4,1,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.5
3724,1,0,2,13,0,0,0,9,9,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
3725,1,14,1,3,13,0,0,3,10,0,1,1,0,0.8626475888460029,1.0,0.6906959960353908,0.0
3726,1,13,2,16,0,21,26,5,5,0,0,1,0,1.0,0.0,0.0,0.0
3727,0,7,6,13,0,22,0,9,7,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3728,0,15,1,2,1,12,27,9,10,0,1,1,0,0.30370574797375377,1.0,0.819836637888477,0.0
3729,0,0,1,3,0,22,27,4,8,1,1,1,0,0.8626475888460029,1.0,0.8667869552683446,0.0
3730,0,13,1,11,0,0,27,7,7,0,1,1,0,0.16953387213106524,1.0,0.7292305501170816,0.0
3731,1,15,1,4,0,22,27,9,9,0,1,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3732,0,0,3,1,0,3,2,1,1,0,1,1,0,1.0,0.0,0.0,0.0
3733,1,11,1,9,0,21,26,7,7,0,1,1,1,0.5657081587484707,1.0,0.5916741449658186,0.0
3734,1,13,1,8,0,12,0,9,5,0,1,1,0,1.0,1.0,0.7292305501170816,0.5
3735,0,0,2,11,0,22,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3736,0,11,1,6,0,12,26,9,9,0,1,1,1,1.0,1.0,0.5916741449658186,0.0
3737,0,0,1,10,0,2,0,2,4,0,1,1,0,1.0,1.0,0.4333934776341723,0.0
3738,0,7,4,6,0,2,0,9,3,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3739,1,7,3,6,0,21,26,9,7,0,1,1,0,0.8277105695231877,0.75,0.4333934776341723,0.6826061944859853
3740,1,15,1,13,0,2,0,3,10,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3741,0,11,1,6,0,21,13,9,3,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
3742,0,7,1,13,0,12,27,7,9,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
3743,0,15,1,5,14,2,2,4,2,0,1,0,0,0.30370574797375377,1.0,0.5916741449658186,0.0
3744,1,7,3,15,0,9,0,4,0,0,1,0,0,0.8277105695231877,0.0,0.0,0.0
3745,0,0,1,1,0,2,0,4,3,0,0,0,0,0.16953387213106524,0.0,0.0,0.0
3746,0,0,1,11,0,0,0,4,4,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
3747,0,13,1,7,0,23,2,3,2,0,1,0,0,0.5657081587484707,0.75,0.5916741449658186,0.3413030972429926
3748,1,0,3,11,0,0,13,4,5,1,1,0,0,0.0,0.0,0.0,0.0
3749,0,0,4,4,0,2,13,1,5,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3750,0,7,2,11,0,22,27,7,7,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3751,0,0,1,4,0,2,0,2,10,0,1,0,0,0.8626475888460029,1.0,0.8667869552683446,0.0
3752,0,0,2,14,0,0,0,9,4,0,1,0,0,1.0,1.0,0.6457112531348923,0.0
3753,0,13,4,11,5,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3754,1,11,1,5,11,12,26,7,11,0,1,0,0,0.5657081587484707,0.75,0.0,0.6826061944859853
3755,1,8,4,11,0,2,0,3,4,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
3756,0,11,1,2,0,21,26,9,9,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3757,0,0,2,11,0,0,2,4,3,0,1,0,0,0.8626475888460029,1.0,0.7629347951689582,0.0
3758,0,14,1,5,0,0,0,4,3,0,1,0,0,0.262002410774717,1.0,0.5916741449658186,0.0
3759,1,7,1,16,0,22,26,6,7,0,1,0,0,0.30370574797375377,0.0,0.0,0.0
3760,0,1,1,8,0,21,26,9,9,0,1,0,0,0.0,1.0,0.9067538664935229,0.0
3761,1,3,1,9,2,0,0,4,10,1,0,0,0,0.16953387213106524,0.0,0.0,0.0
3762,0,0,1,5,0,12,27,5,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3763,0,0,1,9,0,0,13,4,9,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
3764,0,7,1,9,0,12,27,3,7,0,1,0,1,0.30370574797375377,1.0,0.6457112531348923,0.0
3765,0,0,1,11,0,21,27,6,6,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3766,0,8,3,4,0,22,26,9,7,0,1,0,1,0.8626475888460029,1.0,0.6906959960353908,0.0
3767,1,7,1,14,0,21,0,9,8,1,0,0,0,0.262002410774717,0.75,0.0,0.0
3768,0,0,3,15,0,2,2,2,2,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3769,1,0,3,14,0,0,0,4,4,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
3770,1,14,1,7,13,0,13,4,8,0,1,0,0,1.0,0.0,0.0,0.0
3771,0,14,1,3,13,0,0,4,3,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
3772,0,0,4,9,0,0,27,9,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3773,1,11,1,5,11,21,26,9,9,1,0,0,1,0.0,0.0,0.0,0.0
3774,0,0,1,9,0,0,13,4,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3775,1,0,1,5,0,21,26,4,9,1,1,0,0,1.0,1.0,0.4333934776341723,0.0
3776,0,14,1,3,13,2,0,2,6,0,0,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
3777,0,0,1,4,0,12,1,7,3,0,1,0,0,0.8626475888460029,1.0,0.6906959960353908,0.0
3778,0,14,1,5,13,0,0,4,4,0,1,0,0,0.262002410774717,1.0,0.4333934776341723,0.0
3779,0,13,1,12,0,1,2,3,2,0,1,0,0,0.5657081587484707,1.0,0.5239995654055677,0.6826061944859853
3780,0,8,1,11,0,2,2,1,1,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3781,0,0,3,4,0,0,27,4,7,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
3782,0,7,2,15,0,0,13,5,5,0,1,0,0,0.262002410774717,1.0,0.7292305501170816,0.0
3783,0,0,2,11,0,0,13,4,4,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
3784,1,3,1,2,14,21,13,9,3,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3785,0,14,1,3,13,0,27,4,9,0,1,1,1,0.8626475888460029,1.0,0.5239995654055677,0.0
3786,1,7,2,1,0,0,0,2,3,0,1,1,0,0.30370574797375377,0.0,0.0,0.0
3787,1,0,1,9,0,22,27,9,8,0,1,1,0,0.30370574797375377,0.75,0.0,0.0
3788,0,14,1,3,13,2,0,4,6,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
3789,1,7,1,9,0,0,33,4,2,1,0,1,0,0.5657081587484707,1.0,0.4333934776341723,0.0
3790,0,0,2,11,0,12,13,4,7,0,1,1,0,0.8626475888460029,1.0,0.7629347951689582,0.0
3791,1,14,1,7,13,2,0,3,6,1,1,1,0,0.262002410774717,1.0,0.5239995654055677,0.0
3792,1,8,1,6,0,12,0,11,3,1,0,1,0,0.0,0.0,0.0,0.0
3793,1,7,1,14,0,12,27,5,7,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
3794,1,7,1,6,0,12,13,7,9,0,1,1,0,0.8277105695231877,1.0,0.4333934776341723,0.6045309775610836
3795,0,0,3,6,0,3,27,2,7,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3796,0,0,1,10,0,0,13,4,4,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3797,1,13,2,13,0,2,13,1,7,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
3798,0,0,1,13,0,12,27,9,9,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
3799,1,11,1,5,8,0,28,5,3,1,0,0,0,0.0,0.0,0.0,0.0
3800,1,7,1,15,0,18,13,0,3,0,1,0,1,0.8277105695231877,0.0,0.0,0.0
3801,0,8,1,11,0,21,26,6,6,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
3802,0,13,1,2,0,22,26,9,9,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
3803,0,13,1,2,7,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.7292305501170816,0.0
3804,1,0,1,8,0,0,13,5,5,0,1,0,0,0.0,1.0,0.4333934776341723,0.0
3805,1,13,1,16,0,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.4333934776341723,0.0
3806,0,0,3,4,0,18,26,5,7,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3807,0,11,1,2,11,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3808,1,10,1,4,1,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.9415483256178017,0.0
3809,1,11,1,2,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3810,0,13,1,11,0,21,26,9,7,0,1,0,1,0.8277105695231877,1.0,0.6457112531348923,0.0
3811,1,11,1,2,0,21,26,9,8,1,0,0,0,0.5657081587484707,1.0,0.5916741449658186,0.5
3812,0,13,1,9,0,21,26,9,6,0,1,0,0,0.5657081587484707,1.0,0.7928859131524941,0.0
3813,0,3,1,2,16,12,13,9,4,0,1,0,0,0.5657081587484707,1.0,0.8443337464867926,0.0
3814,0,13,1,9,0,10,11,11,11,0,1,0,0,0.8277105695231877,1.0,0.7292305501170816,0.0
3815,0,0,3,11,0,12,2,3,2,0,1,0,0,0.8626475888460029,1.0,0.7292305501170816,0.0
3816,1,0,1,9,0,12,13,9,9,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.0
3817,0,7,1,3,0,22,26,5,9,0,1,1,1,0.8626475888460029,1.0,0.887511217448728,0.0
3818,1,7,1,9,0,12,26,6,6,0,1,1,0,0.0,0.0,0.0,0.0
3819,1,11,1,10,0,2,13,3,5,0,0,1,0,0.30370574797375377,0.0,0.0,0.0
3820,0,14,1,3,13,3,3,4,2,0,1,1,0,0.262002410774717,1.0,0.4333934776341723,0.0
3821,1,11,1,3,0,0,27,5,6,0,1,1,0,0.0,0.0,0.0,0.0
3822,0,7,6,14,0,21,26,5,5,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
3823,1,14,1,7,13,22,13,9,9,0,1,1,0,0.30370574797375377,1.0,0.4333934776341723,0.0
3824,0,0,1,6,0,0,27,4,3,0,1,1,0,0.5657081587484707,0.75,0.2958370724829093,0.0
3825,1,0,1,1,0,0,27,7,8,0,1,1,0,0.30370574797375377,0.0,0.0,0.0
3826,1,11,1,10,11,21,26,9,4,0,1,1,0,0.16953387213106524,1.0,0.5239995654055677,0.0
3827,0,14,1,3,13,21,26,9,6,0,1,1,1,0.262002410774717,1.0,0.6457112531348923,0.0
3828,1,0,1,6,0,9,0,4,10,0,1,1,0,0.8277105695231877,0.75,0.2958370724829093,0.6045309775610836
3829,1,0,1,5,0,22,27,4,9,0,1,1,1,0.30370574797375377,1.0,0.5916741449658186,0.0
3830,0,0,3,11,0,0,0,4,4,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3831,0,7,1,13,0,21,26,9,9,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3832,0,13,1,4,0,21,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.7292305501170816,0.0
3833,1,0,1,9,0,22,13,8,10,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
3834,0,0,1,14,0,0,13,4,4,0,1,1,1,0.0,1.0,0.6906959960353908,0.0
3835,1,11,1,3,0,1,1,1,4,0,1,1,0,0.8626475888460029,1.0,0.6457112531348923,0.0
3836,1,13,1,14,0,0,2,9,3,0,0,1,0,0.5657081587484707,0.75,0.5239995654055677,0.0
3837,1,7,1,8,0,2,27,1,9,0,0,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
3838,1,0,1,8,0,22,0,9,8,0,1,1,0,0.8277105695231877,1.0,0.2958370724829093,0.0
3839,1,0,2,1,0,21,26,9,9,0,0,1,0,0.8277105695231877,0.0,0.0,0.0
3840,0,0,1,10,0,21,26,9,9,0,1,1,1,0.5657081587484707,1.0,0.5239995654055677,0.0
3841,0,0,1,9,0,12,27,7,7,0,1,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
3842,1,11,1,3,11,2,0,2,8,0,1,1,0,0.0,0.75,0.0,0.0
3843,1,6,2,8,0,21,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.2958370724829093,0.0
3844,0,0,1,7,0,5,8,4,5,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3845,1,11,1,5,8,18,23,12,12,1,0,1,0,0.8277105695231877,0.0,0.0,0.0
3846,1,13,1,14,0,21,27,9,5,0,0,1,0,0.0,0.75,0.0,0.0
3847,1,7,1,14,0,0,22,3,3,0,0,1,0,0.5657081587484707,0.0,0.0,0.0
3848,1,11,1,3,0,21,26,6,6,1,0,1,0,0.8626475888460029,1.0,0.6457112531348923,0.3413030972429926
3849,0,0,3,14,0,12,27,9,7,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
3850,1,13,1,16,0,21,13,9,9,0,0,1,0,1.0,0.0,0.0,0.0
3851,1,11,1,14,8,21,26,4,9,0,0,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3852,1,13,1,3,0,21,26,5,9,0,1,1,0,0.16953387213106524,0.75,0.4333934776341723,0.0
3853,1,0,1,3,0,21,26,9,9,1,1,1,0,0.8626475888460029,1.0,0.8667869552683446,0.0
3854,1,11,1,9,0,21,19,0,4,0,0,1,0,0.8277105695231877,0.75,0.0,0.0
3855,0,0,4,14,0,2,9,2,9,0,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3856,0,11,1,10,0,21,26,9,9,0,1,1,0,1.0,1.0,0.6457112531348923,0.0
3857,0,11,1,16,11,22,13,9,10,1,1,1,1,0.16953387213106524,1.0,0.6457112531348923,0.744948051202489
3858,1,0,1,13,0,22,13,0,2,0,1,1,0,0.0,0.0,0.0,0.0
3859,1,13,1,16,0,21,13,3,10,0,1,1,1,0.0,1.0,0.2958370724829093,0.0
3860,1,11,1,3,11,21,13,9,7,0,1,1,0,0.262002410774717,1.0,0.5916741449658186,0.0
3861,1,8,1,14,0,22,27,6,7,0,1,1,1,0.5657081587484707,0.75,0.0,0.0
3862,0,0,1,14,0,12,27,9,9,0,1,1,1,1.0,1.0,0.6906959960353908,0.0
3863,0,0,2,9,0,22,13,9,7,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3864,1,13,1,5,0,2,13,4,6,1,0,1,0,0.0,1.0,0.4333934776341723,0.0
3865,1,7,2,14,0,0,0,4,5,0,1,1,0,0.5657081587484707,0.75,0.0,0.0
3866,1,0,1,11,0,21,26,7,7,0,1,1,0,0.0,0.0,0.0,0.0
3867,0,7,1,11,0,12,13,4,9,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3868,0,14,1,3,13,0,13,3,10,0,1,1,0,0.262002410774717,1.0,0.5916741449658186,0.0
3869,1,11,1,5,0,0,0,4,4,1,0,1,0,0.0,1.0,0.5239995654055677,0.3413030972429926
3870,0,7,1,13,0,0,26,4,5,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3871,0,0,1,8,0,22,27,9,9,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
3872,0,13,2,11,5,0,13,4,10,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3873,1,0,2,4,0,12,13,3,3,0,0,1,0,0.0,0.75,0.0,0.0
3874,1,11,1,7,0,0,0,11,1,1,0,1,0,1.0,0.0,0.0,0.744948051202489
3875,1,13,1,11,11,18,23,0,0,0,1,1,0,0.8277105695231877,0.0,0.0,0.796846320583541
3876,1,7,1,11,0,0,0,4,10,0,1,0,0,0.0,1.0,0.7292305501170816,0.0
3877,0,8,2,11,0,0,0,4,3,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
3878,0,13,4,11,5,22,26,5,9,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3879,0,11,1,16,0,21,26,9,9,0,1,0,0,0.8626475888460029,1.0,0.6457112531348923,0.0
3880,0,7,5,14,0,12,9,7,3,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3881,0,0,2,10,0,0,13,5,7,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3882,1,0,1,13,0,21,27,9,9,1,0,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3883,0,0,1,9,0,21,26,9,9,0,1,0,1,0.262002410774717,1.0,0.5916741449658186,0.0
3884,0,3,1,11,2,0,26,9,5,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3885,0,8,1,9,0,22,27,9,7,1,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3886,0,0,1,10,0,12,13,7,8,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
3887,0,0,1,9,0,12,27,9,9,0,1,0,1,0.262002410774717,1.0,0.5916741449658186,0.0
3888,0,7,1,5,0,22,27,5,3,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3889,0,0,2,12,0,0,27,3,8,0,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
3890,0,8,1,15,0,0,13,19,40,1,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3891,0,0,4,13,0,0,0,9,9,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
3892,0,0,3,8,0,0,0,5,7,0,1,0,1,1.0,1.0,0.5916741449658186,0.0
3893,1,11,1,5,0,21,26,11,11,0,0,0,0,0.0,1.0,0.4333934776341723,0.3413030972429926
3894,0,0,6,11,0,0,0,9,6,0,1,0,0,0.30370574797375377,1.0,0.6457112531348923,0.0
3895,0,0,1,11,0,22,26,9,7,0,1,1,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3896,0,7,5,4,0,12,0,5,5,0,1,1,0,0.0,0.75,0.0,0.0
3897,0,7,1,11,0,22,0,9,6,0,1,1,1,0.8626475888460029,1.0,0.7629347951689582,0.0
3898,0,11,1,10,0,21,26,4,7,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3899,0,3,1,8,2,21,26,9,9,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
3900,0,0,3,11,0,21,27,9,9,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3901,0,7,3,10,0,21,26,9,6,0,1,0,1,0.8277105695231877,1.0,0.5239995654055677,0.0
3902,0,11,1,8,0,21,26,6,10,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3903,1,11,1,8,0,22,26,4,7,0,0,0,0,0.0,1.0,0.5239995654055677,0.0
3904,1,8,6,11,0,22,26,9,5,0,0,0,0,0.30370574797375377,0.0,0.0,0.0
3905,0,11,1,10,0,21,26,9,8,0,1,0,1,0.5657081587484707,1.0,0.5239995654055677,0.0
3906,0,0,2,11,0,21,26,9,9,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
3907,0,0,1,9,0,2,27,1,5,0,1,0,0,0.0,1.0,0.5239995654055677,0.0
3908,0,11,1,9,0,22,27,9,7,1,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3909,1,11,1,6,0,21,26,11,11,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
3910,0,7,1,14,0,12,13,4,4,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3911,0,14,1,2,13,21,13,9,10,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3912,0,0,4,10,0,0,13,9,6,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3913,0,0,2,13,0,14,20,0,5,1,1,0,0,0.8277105695231877,1.0,0.5916741449658186,0.5
3914,1,13,1,16,2,21,13,9,4,1,1,0,0,0.16953387213106524,1.0,0.7629347951689582,0.0
3915,0,0,1,8,0,21,26,9,6,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3916,0,7,1,2,0,22,26,6,6,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
3917,0,0,1,15,0,12,9,9,7,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3918,0,0,1,13,0,21,26,10,6,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
3919,0,7,1,11,0,0,0,4,3,0,1,0,0,0.5657081587484707,1.0,0.7292305501170816,0.0
3920,0,0,5,9,0,22,0,9,5,0,1,0,1,0.0,1.0,0.5239995654055677,0.0
3921,0,7,4,11,0,22,13,5,7,0,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
3922,0,0,1,9,0,12,13,5,5,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
3923,0,11,1,2,0,21,26,5,5,0,1,0,1,0.0,1.0,0.7292305501170816,0.0
3924,0,0,1,1,0,12,13,5,4,1,1,1,0,0.5657081587484707,1.0,0.7928859131524941,0.3413030972429926
3925,0,13,1,8,0,0,4,9,10,0,1,1,0,0.8626475888460029,0.75,0.0,0.0
3926,0,7,5,11,0,12,0,4,3,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
3927,1,0,2,14,0,22,26,5,3,1,0,0,0,0.0,1.0,0.6457112531348923,0.0
3928,0,0,6,1,0,12,26,5,5,0,1,0,1,0.0,0.0,0.0,0.0
3929,0,11,1,3,0,12,13,9,6,0,1,0,0,0.262002410774717,1.0,0.5916741449658186,0.0
3930,0,0,1,14,0,0,0,5,9,0,1,0,1,1.0,1.0,0.6906959960353908,0.0
3931,0,0,1,7,0,2,0,4,9,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
3932,0,3,1,16,14,12,13,7,3,0,1,0,0,0.30370574797375377,1.0,0.819836637888477,0.0
3933,0,0,1,8,0,12,13,9,9,1,1,0,0,0.262002410774717,1.0,0.4333934776341723,0.0
3934,1,8,3,13,0,22,27,9,9,0,1,0,1,1.0,0.0,0.0,0.0
3935,0,0,1,10,0,22,26,5,5,0,1,0,0,0.16953387213106524,1.0,0.5916741449658186,0.0
3936,1,0,1,7,0,21,26,9,9,1,1,0,0,0.0,1.0,0.5916741449658186,0.0
3937,0,0,3,10,0,12,13,9,9,0,1,0,0,0.0,1.0,0.4333934776341723,0.0
3938,0,0,2,11,0,12,0,5,5,0,1,0,0,0.30370574797375377,1.0,0.7629347951689582,0.0
3939,0,0,5,11,0,2,0,5,10,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
3940,0,11,1,8,0,21,26,5,5,0,1,0,0,0.5657081587484707,1.0,0.5916741449658186,0.0
3941,1,11,1,15,11,12,3,9,4,0,1,0,0,0.30370574797375377,0.0,0.0,0.0
3942,0,7,3,9,0,2,2,2,2,0,1,0,0,1.0,1.0,0.5916741449658186,0.0
3943,1,11,1,8,0,0,0,4,8,1,0,0,0,0.0,0.0,0.0,0.0
3944,1,11,1,3,0,0,0,4,8,1,0,0,0,0.5657081587484707,0.0,0.0,0.0
3945,0,7,1,14,0,21,26,9,8,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
3946,0,7,2,1,0,2,0,2,6,0,1,0,1,0.8626475888460029,0.0,0.0,0.0
3947,1,7,4,12,0,22,26,3,7,0,1,0,0,1.0,0.0,0.0,0.0
3948,0,11,1,13,0,21,13,9,4,0,1,0,1,0.262002410774717,1.0,0.6457112531348923,0.0
3949,0,13,1,8,0,0,13,9,10,0,1,0,1,0.16953387213106524,1.0,0.6457112531348923,0.744948051202489
3950,1,8,1,5,0,21,26,9,9,0,1,0,1,0.5657081587484707,1.0,0.5239995654055677,0.0
3951,1,3,1,8,2,5,18,1,7,0,1,0,0,0.0,0.0,0.0,0.0
3952,0,0,6,11,0,0,13,9,4,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
3953,0,0,1,5,0,21,8,11,11,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3954,1,0,1,14,0,2,1,2,1,0,1,0,0,0.0,1.0,0.2958370724829093,0.0
3955,1,11,1,11,11,0,13,4,10,0,1,0,0,0.30370574797375377,0.0,0.0,0.0
3956,0,0,3,8,0,22,13,9,10,0,1,0,0,0.0,1.0,0.6457112531348923,0.0
3957,0,7,1,5,0,21,27,7,9,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
3958,0,7,4,11,0,12,13,3,10,0,1,0,0,0.0,1.0,0.7629347951689582,0.0
3959,0,0,1,5,0,22,26,4,4,0,1,0,1,0.30370574797375377,1.0,0.6906959960353908,0.0
3960,1,11,1,5,0,21,26,9,9,0,0,0,0,0.30370574797375377,0.0,0.0,0.0
3961,0,12,1,11,0,21,0,9,4,0,1,0,0,0.8626475888460029,1.0,0.95739304303974,0.0
3962,0,7,3,11,0,21,26,4,3,0,1,0,0,0.8277105695231877,1.0,0.6906959960353908,0.0
3963,0,0,1,1,0,12,27,5,5,1,1,0,0,0.5657081587484707,1.0,0.819836637888477,0.0
3964,1,7,1,9,0,12,13,4,5,1,0,0,0,0.16953387213106524,1.0,0.4333934776341723,0.0
3965,0,0,3,11,0,12,13,5,5,0,1,0,1,0.0,1.0,0.7629347951689582,0.0
3966,1,14,1,3,13,12,13,9,4,0,1,0,0,0.8626475888460029,1.0,0.5916741449658186,0.0
3967,0,0,1,11,0,0,13,9,9,0,1,0,1,0.30370574797375377,0.0,0.0,0.0
3968,0,14,1,5,13,2,13,2,4,0,1,0,0,0.262002410774717,1.0,0.5239995654055677,0.0
3969,0,14,1,16,13,21,26,9,9,0,1,0,0,1.0,1.0,0.6457112531348923,0.0
3970,0,0,1,4,0,21,26,3,3,0,1,0,0,1.0,1.0,0.6457112531348923,0.0
3971,0,0,1,11,0,12,27,5,3,0,1,0,0,0.16953387213106524,1.0,0.7292305501170816,0.0
3972,0,11,1,16,0,21,26,9,9,0,1,0,0,0.8277105695231877,1.0,0.6457112531348923,0.0
3973,0,13,3,11,0,0,13,9,7,1,1,0,1,0.8626475888460029,1.0,0.7629347951689582,0.0
3974,0,13,1,5,0,12,27,7,7,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.3413030972429926
3975,0,7,4,11,0,21,26,5,5,0,1,0,0,0.16953387213106524,1.0,0.7629347951689582,0.0
3976,0,0,4,11,0,12,13,9,7,0,1,0,0,0.262002410774717,1.0,0.7629347951689582,0.0
3977,0,7,2,11,0,21,0,9,4,0,1,0,1,0.8277105695231877,1.0,0.6906959960353908,0.0
3978,0,0,1,15,0,12,13,3,7,0,1,0,1,0.0,1.0,0.7292305501170816,0.0
3979,0,11,1,14,12,12,13,7,9,0,1,0,0,0.16953387213106524,1.0,0.6457112531348923,0.0
3980,0,7,6,9,0,0,27,4,7,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
3981,0,0,2,5,0,24,3,2,2,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
