,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Target_encoded,Total Curricular units (grade),Total Curricular units (credited),Total Curricular units (enrolled),Total Curricular units (evaluations),Total Curricular units (approved),Total Curricular units (without evaluations)
4304,0,0,1,8,1,0,0.0,0,12,0,7,5,0.0,1,0,0,1,1,0,-0.6159057152070485,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,0.009471755833255057,-0.37101983423498863,-0.20082234344761415,-0.14310711712281785,-1.7697133631024018,-0.23490997359881433
4305,0,0,5,8,1,0,0.0,0,12,2,9,9,0.0,1,0,0,1,1,0,-0.8108027818016886,0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1,0.35223119549589843,-0.37101983423498863,-0.20082234344761415,0.6603140485314349,0.44497210209234944,-0.23490997359881433
4306,0,12,1,8,1,0,0.0,0,12,0,4,4,0.0,0,0,0,0,1,0,0.38098922270875074,0,1.4507796153738872,1.132649011331743,-1.7926226566666124,1,-2.1750170959725468,-0.37101983423498863,-0.20082234344761415,-0.14310711712281785,-1.7697133631024018,-0.23490997359881433
4307,0,11,1,1,1,0,0.0,0,18,23,0,0,0.0,1,0,0,1,1,0,1.921618677695352,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4308,0,14,1,1,1,13,0.0,0,0,0,1,7,0.0,0,0,0,1,1,0,-0.6159057152070485,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4309,0,0,4,14,1,0,0.0,0,0,13,9,9,0.0,1,0,0,1,1,0,-0.6159057152070485,0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,0.4859680035415781,-0.37101983423498863,0.09160737073300991,0.3268641370706001,0.44497210209234944,-0.23490997359881433
4310,0,14,1,5,1,13,0.0,0,22,26,9,4,0.0,1,0,0,1,1,1,-0.08485788691433913,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.5311899520522209,0.5220833093632413,0.09160737073300991,0.5594598809220145,0.5992625156070168,-0.23490997359881433
4312,0,3,1,16,0,2,0.0,0,12,13,3,9,0.0,0,0,0,0,1,0,1.2868699946120181,0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,0.6057865214438499,-0.37101983423498863,-0.20082234344761415,0.5594598809220145,-0.28324362764915506,-0.23490997359881433
4313,0,13,1,15,1,0,0.0,0,1,28,2,5,0.0,0,0,0,1,1,0,1.8229206672865463,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.45985199615044503,4.134144411312471,2.102282004894165,1.2810288083245458,1.6139359649433467,-0.23490997359881433
4314,0,7,1,6,1,0,0.0,0,21,26,9,6,0.0,1,0,0,1,1,0,-0.253759460374585,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,-2.1750170959725468,-0.37101983423498863,-0.20082234344761415,0.0355676612599826,-1.7697133631024018,-0.23490997359881433
4315,0,0,1,10,1,0,0.0,0,0,2,4,1,0.0,1,0,0,1,1,0,-0.8108027818016886,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1,0.4432534892635245,-0.37101983423498863,0.09160737073300991,0.9189578937826927,-0.28324362764915506,-0.23490997359881433
4316,0,0,3,4,1,0,0.0,0,27,2,14,20,0.0,1,0,1,1,1,0,-0.6159057152070485,0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,0.48719090779117774,-0.37101983423498863,0.09160737073300991,0.0355676612599826,0.5992625156070168,-0.23490997359881433
4317,0,7,1,13,1,0,0.0,0,0,13,4,8,0.0,0,0,0,1,1,1,-0.6159057152070485,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.500222066631922,-0.37101983423498863,0.09160737073300991,0.0355676612599826,0.5992625156070168,-0.23490997359881433
4318,0,0,1,1,1,0,0.0,13,0,0,9,7,0.0,1,0,0,0,0,0,-0.6159057152070485,1,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,0.6188787817594344,2.7186094194330943,1.1648523987162542,0.7076304848405326,1.1262152226846742,-0.23490997359881433
4319,0,7,1,14,1,0,0.0,0,12,27,9,9,0.0,1,0,0,1,1,1,-0.6159057152070485,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.48719090779117774,-0.37101983423498863,0.09160737073300991,0.19034279433801699,0.5992625156070168,-0.23490997359881433
4322,0,0,1,14,1,0,0.0,6,0,0,3,5,0.0,1,0,1,0,0,0,-0.6159057152070485,1,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,0.4361275632390681,-0.37101983423498863,0.09160737073300991,0.11553672812843996,0.25963353557025814,-0.23490997359881433
4323,0,11,1,16,0,11,0.0,0,21,26,9,6,0.0,0,0,1,1,0,0,0.7959093781073475,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,-0.19255779858266367,-0.37101983423498863,-0.20082234344761415,0.5055389154534011,-1.7697133631024018,-0.23490997359881433
4324,0,0,1,11,1,0,0.0,0,12,13,7,9,0.0,0,0,0,1,0,1,-0.6159057152070485,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.5803139963459163,-0.37101983423498863,0.5612059506361214,0.26061229220679744,0.7314298216871751,-0.23490997359881433
4325,1,3,1,2,0,2,0.0,0,12,27,3,7,0.0,0,0,0,1,0,0,1.2868699946120181,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,0.48963120287877,3.201392740157931,1.3049678958883901,1.192954171840876,1.042194090810962,-0.23490997359881433
4326,0,11,1,2,0,13,0.0,0,12,26,9,8,0.0,0,0,1,0,0,0,0.5243896282393755,0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,0.47580811975481246,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.44497210209234944,-0.23490997359881433
4327,1,11,1,8,1,8,0.0,0,21,26,9,9,0.0,0,0,0,1,0,0,0.38098922270875074,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,-2.1750170959725468,-0.37101983423498863,-0.20082234344761415,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4328,1,13,2,15,1,0,0.0,0,22,21,4,1,0.0,0,0,0,1,0,0,1.1699481614560376,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,0.5346550695541962,1.7027014465179637,0.2213340587042433,0.26061229220679744,0.44497210209234944,-0.23490997359881433
4329,0,7,1,9,1,0,0.0,0,21,0,9,5,0.0,1,0,0,1,0,1,-0.4305196917739134,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.42234731846164936,-0.37101983423498863,0.09160737073300991,0.3895330061866227,0.5992625156070168,-0.23490997359881433
4330,0,0,4,9,1,0,0.0,0,0,26,8,9,0.0,1,0,0,1,0,0,-0.6159057152070485,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1,-2.1750170959725468,-0.37101983423498863,0.09160737073300991,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4331,0,7,1,1,1,0,0.0,0,21,13,5,9,0.0,1,0,0,1,0,0,0.076854167354404,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4332,0,0,1,9,1,0,0.0,0,21,0,9,9,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.45478081968906126,-0.37101983423498863,0.09160737073300991,0.11553672812843996,0.5992625156070168,-0.23490997359881433
4333,0,0,2,9,1,0,0.0,0,12,27,9,8,0.0,1,0,0,1,0,1,-0.6159057152070485,0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1,0.42828180702396296,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.44497210209234944,-0.23490997359881433
4334,0,0,1,10,1,0,0.0,0,22,13,9,10,0.0,0,0,0,1,0,0,-0.8108027818016886,0,1.4507796153738872,1.132649011331743,-1.7926226566666124,0,0.474878156839871,-0.37101983423498863,0.09160737073300991,-0.05033027649678355,0.5992625156070168,-0.23490997359881433
4337,0,0,1,5,1,0,0.0,0,0,13,4,9,0.0,1,0,0,1,0,0,0.2319638572181003,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.5077032490105886,-0.37101983423498863,-0.20082234344761415,0.19034279433801699,0.25963353557025814,-0.23490997359881433
4339,0,12,1,11,1,0,0.0,0,2,26,2,6,0.0,1,0,0,1,0,0,0.38098922270875074,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,0.5174739976256002,-0.37101983423498863,1.4961222624663546,0.8796628855526071,1.2032261078040918,2.5308555242735276
4340,0,7,1,5,1,0,0.0,0,1,2,2,2,0.0,0,0,0,1,0,0,-0.4305196917739134,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.41034656946941067,-0.37101983423498863,-0.20082234344761415,0.6603140485314349,0.25963353557025814,2.5308555242735276
4341,0,7,2,11,1,0,0.0,0,12,26,5,9,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,0.5715505909315723,-0.37101983423498863,0.5612059506361214,0.26061229220679744,0.7314298216871751,-0.23490997359881433
4342,0,11,1,13,1,0,0.0,0,18,23,0,0,0.0,1,0,0,1,0,0,0.2319638572181003,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,0.4483969681271927,-0.37101983423498863,-0.20082234344761415,0.5594598809220145,0.02752064147463172,-0.23490997359881433
4344,0,7,5,9,1,0,0.0,0,22,26,9,9,0.0,0,0,1,0,0,0,-0.253759460374585,0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1,0.47052418640422394,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.44497210209234944,-0.23490997359881433
4345,0,0,1,14,1,0,0.0,0,0,13,5,10,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.5050179597101383,-0.37101983423498863,0.09160737073300991,-0.05033027649678355,0.5992625156070168,-0.23490997359881433
4346,0,7,2,10,1,0,0.0,0,9,13,5,5,0.0,1,0,0,1,0,0,-0.4305196917739134,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1,-0.2286394072638783,-0.37101983423498863,0.09160737073300991,0.8796628855526071,-1.7697133631024018,-0.23490997359881433
4347,0,7,5,8,1,0,0.0,0,0,0,4,4,0.0,1,0,0,1,0,0,-0.6159057152070485,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,0.3339899212717046,-0.37101983423498863,-0.20082234344761415,0.5594598809220145,-0.28324362764915506,-0.23490997359881433
4348,0,0,1,11,1,0,0.0,0,2,0,2,9,0.0,1,0,0,1,0,0,-0.4305196917739134,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,0.5517621841407869,-0.37101983423498863,0.4550819916450282,0.19034279433801699,0.8470299467730539,-0.23490997359881433
4349,0,0,5,11,1,0,0.0,0,22,13,9,6,0.0,1,0,0,1,0,0,-0.4305196917739134,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.4677128220855071,-0.37101983423498863,0.5612059506361214,0.7076304848405326,0.7314298216871751,-0.23490997359881433
4350,0,14,1,5,1,13,0.0,0,2,0,4,3,0.0,1,0,0,1,0,1,-0.4305196917739134,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.4276245579660795,1.415186452961471,0.09160737073300991,0.8796628855526071,0.44497210209234944,-0.23490997359881433
4351,0,0,3,4,1,0,0.0,0,0,0,4,8,0.0,1,0,0,1,0,0,-0.4305196917739134,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,0.47982569241428386,-0.37101983423498863,0.09160737073300991,-0.05033027649678355,0.5992625156070168,-0.23490997359881433
4352,0,0,6,15,1,0,0.0,0,22,27,9,7,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1,0.4377525938962186,-0.37101983423498863,0.09160737073300991,0.11553672812843996,0.5992625156070168,-0.23490997359881433
4353,0,0,1,1,1,0,0.0,0,2,0,4,4,0.0,1,0,0,1,0,0,-0.8108027818016886,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4355,0,0,2,5,1,0,0.0,0,3,13,2,5,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.6243151769445668,-0.37101983423498863,-0.20082234344761415,0.3268641370706001,0.44497210209234944,2.5308555242735276
4356,0,11,1,5,1,11,0.0,0,21,26,4,8,0.0,0,0,0,1,0,0,1.6174836223410072,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1,-0.05224964446435768,-0.37101983423498863,0.09160737073300991,0.3895330061866227,-1.7697133631024018,-0.23490997359881433
4357,0,11,1,2,0,0,0.0,0,12,26,7,8,0.0,0,0,1,0,0,0,1.1699481614560376,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,1,0.39884725779923313,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.02752064147463172,-0.23490997359881433
4358,0,13,1,10,1,0,0.0,0,21,26,9,9,0.0,1,0,1,1,0,0,-0.6159057152070485,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,0.3875281714024953,-0.37101983423498863,0.09160737073300991,0.7968353912640186,-0.7550399137660718,-0.23490997359881433
4359,0,0,4,9,1,0,0.0,0,0,13,4,5,0.0,1,0,0,1,0,0,-0.6159057152070485,0,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,0.5121590838531788,-0.37101983423498863,0.09160737073300991,0.11553672812843996,0.44497210209234944,-0.23490997359881433
4360,0,7,4,11,1,0,0.0,0,12,26,4,8,0.0,1,0,0,1,0,0,-0.6159057152070485,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,0.4358021663446974,-0.37101983423498863,0.342106715835676,0.11553672812843996,0.5992625156070168,-0.23490997359881433
4361,0,7,1,11,1,0,0.0,0,2,2,2,3,0.0,0,0,0,1,0,0,-0.6159057152070485,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.5209980373525909,-0.37101983423498863,0.5612059506361214,0.26061229220679744,0.8470299467730539,-0.23490997359881433
4362,0,0,3,5,1,0,0.0,0,0,27,9,11,0.0,0,0,0,1,0,0,-0.253759460374585,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,0.45382643681351864,-0.37101983423498863,-0.20082234344761415,0.11553672812843996,0.25963353557025814,-0.23490997359881433
4363,0,7,3,15,1,0,0.0,0,18,23,0,0,0.0,0,0,0,1,0,0,-0.8108027818016886,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,-0.19255779858266367,-0.37101983423498863,0.09160737073300991,0.6603140485314349,-1.7697133631024018,-0.23490997359881433
4365,0,0,2,1,1,0,0.0,0,22,27,4,9,0.0,1,0,0,1,1,0,-0.6159057152070485,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4366,0,0,1,13,1,0,0.0,0,2,13,3,9,0.0,1,0,0,1,1,0,-0.8108027818016886,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.546099778602865,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.25963353557025814,-0.23490997359881433
4367,0,7,1,5,1,0,0.0,0,12,13,1,1,0.0,1,0,0,1,1,0,-0.8108027818016886,0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,0.5209980373525909,-0.37101983423498863,0.09160737073300991,0.5055389154534011,0.5992625156070168,-0.23490997359881433
4368,0,11,1,16,0,0,0.0,0,21,26,9,9,0.0,1,0,0,0,1,0,0.38098922270875074,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,-2.1750170959725468,-0.37101983423498863,-0.20082234344761415,-0.2439612847322383,-1.7697133631024018,-0.23490997359881433
4370,0,0,3,1,1,0,0.0,0,0,2,5,2,0.0,1,0,0,1,1,0,-0.6159057152070485,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,-2.1750170959725468,-0.37101983423498863,-4.398360108976492,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4371,0,0,6,11,1,0,0.0,0,22,13,3,3,0.0,1,0,0,1,1,0,-0.8108027818016886,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.5610196488854267,-0.37101983423498863,0.4550819916450282,0.19034279433801699,0.8470299467730539,-0.23490997359881433
4372,0,11,1,3,1,0,0.0,0,9,9,9,9,0.0,0,0,0,1,1,0,0.2319638572181003,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,-2.1750170959725468,-0.37101983423498863,0.09160737073300991,0.3268641370706001,-1.7697133631024018,-0.23490997359881433
4374,4,3,1,11,1,14,0.0,0,21,26,4,9,0.0,0,0,0,1,0,0,0.9247237397795528,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.5435387518054906,1.0445151576443876,0.5612059506361214,0.610983551365563,0.7314298216871751,-0.23490997359881433
4375,0,13,1,16,0,0,0.0,0,21,26,9,9,0.0,1,0,0,1,0,0,0.6625743023277183,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,-2.1750170959725468,-0.37101983423498863,-0.20082234344761415,-0.2439612847322383,-1.7697133631024018,-0.23490997359881433
4376,0,7,6,11,1,0,0.0,0,22,0,9,10,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,0.44871735595141826,-0.37101983423498863,0.4550819916450282,0.4489866395892748,0.7314298216871751,-0.23490997359881433
4377,1,13,1,16,0,0,0.0,0,21,26,9,9,0.0,0,0,0,1,0,0,0.7959093781073475,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,0.3840667480668417,3.8755851414031404,1.5554672409910553,0.9937639599922703,1.2032261078040918,2.5308555242735276
4378,1,11,1,15,1,11,0.0,0,21,26,9,9,0.0,0,0,0,1,0,1,1.2868699946120181,0,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0,0.520411758856798,1.0445151576443876,0.4550819916450282,0.3895330061866227,0.8470299467730539,-0.23490997359881433
4379,0,11,1,16,0,0,0.0,0,21,26,7,7,0.0,0,0,0,1,0,0,1.0493139100671907,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1,0.47177056291343256,-0.37101983423498863,-0.20082234344761415,0.0355676612599826,0.44497210209234944,-0.23490997359881433
4380,0,3,1,11,1,1,0.0,0,22,26,7,8,0.0,0,0,0,1,0,0,0.9247237397795528,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1,0.39234949893767224,-0.37101983423498863,0.5612059506361214,0.8796628855526071,0.25963353557025814,2.5308555242735276
4382,0,0,1,11,1,0,0.0,0,0,0,9,9,0.0,0,0,0,1,0,0,-0.6159057152070485,0,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,0.6123590475738845,-0.37101983423498863,0.5612059506361214,0.26061229220679744,0.7314298216871751,-0.23490997359881433
4383,0,11,2,2,0,0,0.0,0,21,26,9,9,0.0,0,0,0,1,0,0,0.9247237397795528,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,0.5800415672303746,-0.37101983423498863,0.09160737073300991,0.19034279433801699,0.5992625156070168,-0.23490997359881433
4384,1,0,1,9,1,0,0.0,0,21,23,9,7,0.0,0,0,0,0,0,0,0.6625743023277183,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,0.35223119549589843,-0.37101983423498863,0.09160737073300991,0.7968353912640186,0.25963353557025814,-0.23490997359881433
4385,0,0,1,9,1,0,0.0,0,12,13,30,44,0.0,0,0,0,1,0,0,-0.6159057152070485,0,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,-2.1750170959725468,-0.37101983423498863,0.09160737073300991,-3.0233418682789956,-1.7697133631024018,-0.23490997359881433
4386,0,7,1,13,1,0,0.0,0,21,27,8,7,0.0,1,0,0,1,0,1,-0.253759460374585,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,0.4642634338682418,-0.37101983423498863,-0.20082234344761415,-0.05033027649678355,-0.28324362764915506,-0.23490997359881433
4387,1,0,1,16,0,0,0.0,0,21,26,9,9,0.0,0,0,0,0,0,0,0.9247237397795528,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,1,0.3847602146123424,-0.37101983423498863,-0.20082234344761415,-0.05033027649678355,0.44497210209234944,-0.23490997359881433
4388,1,13,1,8,1,1,0.0,0,21,26,9,9,0.0,0,0,1,0,0,0,2.292611641434796,0,1.4507796153738872,1.132649011331743,-1.7926226566666124,1,0.4512759161222763,3.8269576543307986,1.3049678958883901,0.7530908891574698,1.2032261078040918,-0.23490997359881433
4389,0,0,1,9,1,0,0.0,0,12,13,9,7,0.0,0,0,0,1,0,1,-0.8108027818016886,0,1.4507796153738872,1.132649011331743,-1.7926226566666124,0,0.5712752041461873,-0.37101983423498863,0.09160737073300991,0.0355676612599826,0.5992625156070168,-0.23490997359881433
4390,0,11,1,5,1,0,0.0,0,22,27,9,9,0.0,1,0,0,1,0,0,0.2319638572181003,0,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,0.4695881464671619,-0.37101983423498863,-0.20082234344761415,-0.14310711712281785,0.44497210209234944,-0.23490997359881433
4393,0,11,1,16,0,0,0.0,0,22,27,5,7,0.0,0,0,0,1,0,0,0.6625743023277183,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,0.40461727716902557,-0.37101983423498863,-0.20082234344761415,0.5055389154534011,0.02752064147463172,-0.23490997359881433
4394,0,0,4,11,1,0,0.0,0,22,0,9,10,0.0,1,0,0,1,0,0,-0.8108027818016886,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.6065780403189904,-0.37101983423498863,0.5612059506361214,0.26061229220679744,0.8470299467730539,-0.23490997359881433
4395,0,7,3,14,1,0,0.0,0,18,23,12,12,0.0,1,0,1,1,0,1,-0.6159057152070485,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,0.45605158713786764,-0.37101983423498863,0.09160737073300991,0.26061229220679744,0.44497210209234944,-0.23490997359881433
4396,0,0,2,14,1,0,0.0,0,12,26,9,10,0.0,1,0,0,1,0,1,-0.8108027818016886,0,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,0.500222066631922,-0.37101983423498863,0.09160737073300991,0.0355676612599826,0.5992625156070168,-0.23490997359881433
4398,0,11,1,8,1,0,0.0,0,22,27,7,9,0.0,0,1,0,1,0,1,0.5243896282393755,0,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,0.4773556941838268,-0.37101983423498863,-0.20082234344761415,0.3895330061866227,0.25963353557025814,3.8168632452994014
4399,0,0,1,10,1,0,0.0,0,21,13,9,9,0.0,1,0,0,1,0,1,-0.08485788691433913,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,0.5640821556785246,-0.37101983423498863,0.09160737073300991,0.19034279433801699,0.5992625156070168,-0.23490997359881433
4400,1,11,1,16,0,0,0.0,0,21,26,6,3,0.0,0,0,1,1,1,0,1.8229206672865463,0,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,0.44034589495877346,-0.37101983423498863,-0.20082234344761415,0.610983551365563,0.02752064147463172,-0.23490997359881433
4401,0,3,1,5,1,2,0.0,0,12,26,11,11,0.0,0,0,0,1,1,0,0.2319638572181003,0,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,0.05858379670177664,1.415186452961471,-0.20082234344761415,0.19034279433801699,-1.7697133631024018,-0.23490997359881433
